,0
1382,"[7.3411274, -1.6097505, -2.8112664, 1.2748635, 2.9424486, 1.1135645, -1.7643183, -0.28444538, -1.681586, 3.7496748, 0.42128238, 1.9430392, -0.160228, 0.9903661, 0.5360651, -3.4301023, -1.6428927, 4.1410623, -7.9780684, -3.5554812, 0.059571974, -1.6395334, 0.64975494, -3.5968373, 4.27246, -4.693354, -5.0165606, 1.5393673, 2.1449928, -4.741942, 5.11207, 1.3356891, 4.698788, -6.5532737, 4.0254602, -3.8062103, 1.6583827, 2.223823, 2.991661, 2.0734732, -2.5577784, -2.416912, -1.8925304, -0.05108457, 3.8674307, 0.2075285, 0.4106223, -0.8776069, -7.25672, -1.9402294, -0.8514996, 5.148013, 2.0617847, 0.7801894, 3.793272, -0.6703945, -1.8415387, 4.67239, 3.8569684, 0.5002526, 2.002911, -3.3183503, -3.527287, -1.2029331, -4.639556, -4.602213, 0.88859785, 0.86341417, 1.8084975, -1.4837879, 1.1028064, -1.736534, 3.0854673, -0.6869572, 3.685415, -1.3139395, 3.2917922, 2.5626955, 0.108159356, 5.8545127, -2.3928626, -3.7379348, -2.355116, -1.2555418, -5.52481, -2.8269024, -2.4721808, -2.9967525, -0.13449974, 3.7283633, -6.967806, -4.068822, 2.6529536, -1.1806287, 1.4346082, 0.9791211, -1.3731866, -4.7805204, -3.3266969, 4.489777]"
1383,"[0.6859213, -2.0745935, 0.8282732, 3.7528803, 2.0217755, 1.9001344, 1.2646012, -1.3973218, -0.62855875, 2.6066198, 3.5058372, 6.3112054, -0.91078573, -1.37447, 0.32188636, 0.56166404, -2.7637322, 6.2578626, -4.9313974, -2.6045475, -1.6850917, 0.3197604, 0.35740164, -4.593335, -1.4964119, -3.9797437, -6.427773, 1.1222761, 0.7463215, -0.63752806, 1.4552531, -2.545356, 3.4317853, -1.6888379, 0.45927897, 0.24537851, 1.1098244, 2.0917234, -1.8426834, -1.3007065, 2.6381667, 0.9286458, 3.2568753, 0.36101845, 0.48621532, 1.5185202, -1.2943767, -2.0495167, -3.5986912, 4.1015277, -0.14967738, 1.2109934, 2.8355637, -0.5582008, 1.0339073, -2.816476, 1.80791, -4.2878375, 2.8724983, -0.9466693, 4.516496, 1.8552837, -3.3348117, -1.3718797, -4.99819, -3.801582, 1.0473585, 0.5933352, 1.7673045, 1.2077113, -1.766391, 2.9402733, -4.862801, 4.834063, 0.018947387, 0.30480114, 8.914656, 2.2750094, -0.26086527, 3.6126122, 0.30789447, 0.47230184, -4.4398293, -0.29808757, -2.7683907, 0.4862323, -1.366834, 1.8423307, 2.9385235, 5.4052873, -3.1376283, -3.4754186, -1.5178457, 3.8030858, 2.9982648, -0.9323285, -4.676636, -2.7528863, 2.5834773, 1.2892865]"
1384,"[-0.50635374, 3.0812175, -0.7870817, 0.18169136, -0.6792137, 0.03651791, 0.5538699, 2.4469526, 0.7469571, 0.51456255, 1.2120503, 3.0179858, 2.108775, -2.8846064, 1.9519323, -0.8915461, 3.0778806, -1.0365903, -1.5508907, -1.2227658, 2.4955719, -5.784516, -0.4979608, -3.490133, -0.57704324, -1.4216968, -1.0764377, 2.3044012, 1.3164026, 0.8980001, 0.3688734, 1.7194947, -0.25660813, 0.8104896, -0.12024316, -1.5484949, -0.7456846, 2.5955143, -0.25744087, -5.0090165, 0.99877995, -0.3157024, -0.1997001, -0.177582, -2.4991853, -2.286829, 3.7478259, -1.3019263, -1.7155293, -4.052581, -4.090873, -5.2985635, 2.9330678, 3.006164, -1.0313262, -0.029491033, 3.2312984, 5.3316383, 0.22056262, -1.8342357, 4.8495665, -3.7379916, 0.45735785, 3.4386032, 0.98359627, 1.8729753, -2.5689352, 1.9003234, -0.7912448, 3.5141184, -0.37703365, 4.258266, 0.0007828698, 2.6669416, 2.35737, -0.26222074, -1.5746002, -4.2206244, 0.73982406, -6.434727, -2.3842723, -3.5583458, 1.5266623, 1.1083598, 0.54961306, 2.4387376, -4.2862163, 0.22947912, -1.9230422, 3.4859114, 3.3825977, 1.5139947, 0.68411577, 3.548819, 1.791639, 0.18767837, 2.242175, 1.3863475, -5.6130896, -2.3593323]"
1385,"[0.41823786, 0.74202514, 2.417025, 0.49752182, 0.28371978, -3.1647072, 3.0655057, -1.9394708, 2.077645, 1.0938151, -5.789718, -2.114818, 3.865429, -7.209634, -0.60295844, 1.5567224, -2.7188456, -2.8746123, -1.677033, -3.66762, -2.6463223, 2.497494, 1.9352039, -3.1623065, 3.9543233, 5.208383, -0.26512367, -2.4006124, -0.018730257, -0.200161, 3.633818, -1.1670394, 0.8849706, 1.3835583, -0.7611012, 0.8384531, -6.654773, 0.38976666, 1.5255429, -0.044429764, 3.7366314, -1.2497098, 4.1387625, 3.07966, -5.0614424, 7.5759535, -2.2645044, -3.3287685, -7.5134325, 3.3700392, -1.844062, 2.7783027, -8.1062975, -2.9487731, 1.5379609, -4.719523, -3.4269664, -7.03445, 6.7265277, 1.7267413, -3.253459, -1.0363158, -8.696955, 4.322567, -4.1180143, -1.6726421, -4.140663, 3.1002243, -2.453686, 0.25455317, 0.80212706, -0.41166946, -1.4990039, 2.1343927, 1.6287024, -2.3251731, 4.6513586, -0.83105356, -1.4225811, 0.7838314, -3.4874787, 0.7670457, -2.0484362, -3.1930697, -2.976417, 1.4973412, 4.383047, -1.1724488, 0.054640085, 0.977887, -2.1388767, 1.6327503, -6.6692495, 2.4425445, 3.7810123, 1.2569147, -2.3638663, 2.4145057, 5.584651, -3.2619057]"
1386,-1
1387,"[-2.8285015, 0.17236313, -3.952531, -1.5499198, -1.4946216, 1.7069063, -1.4049364, 3.9781134, -2.6981792, 3.5958576, 0.62081903, 4.2860956, -0.46127954, -0.5848086, 0.23839903, -0.36216092, 0.88668007, 0.58700055, -4.206709, -1.8320379, 2.9492943, 0.6134116, -0.85793424, 0.08454894, 0.9818473, -3.2168102, -9.156448, -0.08537025, 0.071238756, 0.25260678, 2.9008625, -1.8265647, 3.563164, 0.8402011, -0.37479743, 0.5791757, 3.08555, -2.6230438, -0.76389706, -3.0669832, 2.3676062, -0.106446296, -0.7172069, -1.6603943, -3.5517821, 1.4713339, 1.7905192, -3.3470426, 0.1700115, 0.9477591, -2.7121394, -3.2180924, 2.576991, 1.0520962, -2.1739645, -0.55450743, 5.6378503, 5.8483076, 1.9005859, -2.1274543, 6.821505, 1.6223247, 3.5667021, 6.1852007, -2.853166, 1.236392, -1.0047604, 2.026977, -2.0829005, 3.7712502, -1.9115518, 1.7992375, 0.37828022, 0.9552252, 2.6929698, -2.4919112, 1.2457261, -0.27900684, -1.0946933, -6.610738, -1.075304, -6.1997337, 2.8182502, 0.16567501, -1.1350197, 3.541868, -0.8105569, -2.0476406, 0.26505762, 6.836687, -0.020449622, 0.23330788, 0.23129882, 2.2625713, 2.4255583, 1.8464255, 6.2525578, -0.9353654, -7.758409, 0.6822203]"
1388,"[-4.6739306, -3.3856544, 1.7713574, 1.7065399, -0.38988817, 2.740668, 4.0291996, 2.6612737, -2.4127972, 3.2300289, 0.67820174, 1.1810161, 1.6376424, -4.8481765, 1.2450787, 1.2341495, -4.2040024, 0.2628693, -2.5352955, -3.4107099, 4.4997826, 1.1648023, 0.24208902, -2.9033914, 1.432998, -1.7485542, -3.2704828, -1.4418159, -0.8663928, -3.0673406, 3.3372242, -2.1158247, 1.6913872, -2.0631814, 2.7129881, 1.6105658, -1.6869143, 1.9197885, -7.29164, -0.5124124, 0.10772193, 4.9984927, -0.8001882, 0.50053865, -4.448201, 1.5573709, -2.4276745, -0.22567502, -4.355002, -2.1182966, -0.49256113, 0.230082, 1.9942085, -1.7821245, 2.1452134, -2.0722146, 2.3367298, 3.734797, 1.4341393, 1.1018767, -4.0979543, 3.7735698, -3.5453238, -2.7322116, 2.8481903, -0.8172955, -0.4706428, -0.15794463, 3.40602, -1.7530266, 4.2559857, 0.2893191, -1.7851396, 2.2167723, -1.8641578, -6.142199, -2.1986086, -5.0882626, -0.30294397, -3.4458988, 1.4541924, -1.9684298, 0.23797853, 3.7678528, 1.4714134, -0.69003683, -2.5332546, 5.563742, -1.5383742, 3.9059231, -4.07687, 5.818221, 4.451253, 3.2962945, 3.2016585, 4.5605645, 1.5125353, -3.2321177, 0.45354673, -2.0448985]"
1389,-1
1390,-1
1391,-1
1392,-1
1393,-1
1394,-1
1395,-1
1396,-1
1397,-1
1398,-1
1399,-1
1400,-1
1401,-1
1402,-1
1403,-1
1404,"[-2.8688006, -2.032799, -3.930066, -1.0586456, 2.8628297, 0.42323536, 2.7918751, 1.0645976, 2.7920675, -0.4397618, -2.0439496, -1.3093324, 2.1789687, -1.8664732, -4.8164697, -1.9696887, -2.9261847, 1.4491215, -1.1876371, 3.2956932, -0.9569521, -0.45832923, -5.358859, 6.3747897, -3.1928282, -4.5835114, -3.0951972, 1.780096, 1.6930566, -0.82141143, 0.9809222, 0.32534268, 2.0848768, -0.7331196, 0.32699496, 1.0220178, 2.3982086, 3.0903072, -0.06351678, -2.0389433, 0.792216, -1.5243472, -3.5674207, 1.5048836, -1.538031, 4.4055943, 2.960596, 0.76854575, 0.92398727, 1.1148993, -0.7903722, 0.3431757, -0.23918042, 4.4924207, -5.5072136, -1.4082355, 1.577619, -3.1139998, -0.34740534, -0.22467086, 1.3039885, 3.5199282, 1.9479835, -3.3572865, 3.3998091, 6.0997806, -1.2657585, -0.79639405, 4.266212, 1.0747372, -0.6301564, 2.3351278, -3.7482991, -0.05883281, -2.781637, 4.1095457, 6.3975897, -2.9369762, 6.319785, 2.313781, 0.7620742, -1.3845513, -2.83286, -0.9051425, 4.539011, -1.342479, 2.3371067, -1.791483, -3.1538482, -5.2904177, 2.9609408, 2.2132626, 3.6272027, -1.252499, 2.486224, -1.072522, 3.848108, 5.9948974, 4.1150575, -1.4039233]"
1405,"[-1.495948, 1.2466854, -4.7119102, 4.545179, 4.5944037, -2.6063592, -0.38873065, 2.0716894, -2.7535164, -0.7930771, -0.75374734, 1.5880531, -4.0601974, 1.7152723, 4.3555174, 3.212529, -1.9682683, -3.9063482, -2.1358106, -2.7613914, 5.3229165, 4.3799963, 3.0523582, 2.7131593, 2.1226244, -0.39137018, -1.0814945, -3.0802794, 0.3355742, 2.962363, -0.032728054, 3.7056794, 5.3906054, -3.0595806, -1.0061963, 2.1548011, 1.4597001, 0.14979109, -7.354301, -0.5327124, -0.7157264, -0.42912573, 2.5659337, -2.8664203, -0.9360286, 3.6995983, -0.5297947, -0.27944526, 5.299106, 4.2639437, -0.5410891, 2.474831, -0.8716483, -3.1356213, 2.9786801, 0.18268521, 1.6755543, 2.9511743, 2.4692428, 3.3851695, -6.582595, 0.1937255, -0.41959578, -0.2038614, -0.5628889, 2.1586578, 0.64568716, 1.0386358, 0.12325503, -9.378896, 2.503982, -1.5359983, 1.2588781, 4.11865, -5.263338, -2.274238, 4.9733415, -1.2892355, -2.9389303, -3.6119792, 0.7469197, 1.9402117, 3.886494, -0.67997366, -3.2492194, -4.9576373, -4.7080636, 0.56983656, 0.7319758, 5.19382, -3.6806667, 3.2388825, -2.630511, -0.05273667, 4.3814054, 4.6856904, 1.6956953, -2.7845042, 1.5699558, -2.516773]"
1406,-1
1407,"[-1.7783408, -1.4184383, 1.7307857, 2.2263706, 1.2695715, -0.38644847, 0.7378586, 3.9020476, -0.7252885, 3.7162569, 0.38225678, 3.0173001, 0.52283144, 0.5619677, -1.3722842, 2.6104183, -0.65921503, -1.7658002, -5.3394785, -0.21557067, 1.8892581, 0.6713304, 1.0382766, 4.2952523, 2.6875582, -0.35091728, -0.677649, -1.8670647, 1.6090238, 0.83803016, 3.7688482, -1.6943653, -0.42164013, -0.9861019, 2.1082814, 0.056778856, -1.3424888, -4.076443, 1.324182, -2.0394301, 1.5342021, 1.3484286, -1.4937307, -5.2139416, -0.16064952, 0.631113, 0.06815488, -3.3213358, 1.4495652, 0.3838792, -0.35659614, -0.24775246, 1.3835243, -0.075198956, 0.26281223, -1.2723212, 3.6952085, 2.1959243, 4.125992, 4.0560126, -0.11796407, -1.515416, -3.0741518, -4.6208067, -1.3267078, -1.0146202, -0.6911578, 2.444616, -1.8291982, 0.96428835, 4.5965414, -5.31866, 1.550575, -1.8455085, -1.4688542, -2.1650107, 3.027716, 0.49434015, 1.9430048, 0.04645999, 1.0391128, 0.24460258, 3.9074917, 4.0355005, 1.0221262, -2.1083832, -0.46234083, 3.8058681, -5.483667, 2.2701015, -2.2531433, 4.819892, 3.807472, -3.6096084, 2.6338956, -1.0815963, -0.03573419, -3.2636409, -1.4298849, -1.3126394]"
1408,"[-5.71309, -2.0402534, -6.527387, 0.79174423, -0.48714778, 1.004524, 0.86474913, -2.6980927, 3.3763223, 4.9865994, 3.656656, 2.590855, -1.0481664, 2.49662, 2.9414983, -1.7050778, 0.48994452, 4.1365047, -4.361161, 0.66712797, 2.8488324, -0.23770036, -1.2360269, -1.2532088, 5.825917, -1.7420684, -8.901169, 5.4512973, -0.82627064, -1.322774, 0.458895, -4.7788267, 1.1282068, 1.2568294, -2.3774903, -4.918571, -3.8166332, 2.0434215, 1.9212791, 1.0960169, 2.9871008, -0.9978016, -4.593403, -1.0414156, 2.25995, 5.940353, 3.0829, 2.0849829, -2.2925632, 3.1056693, -0.54034215, -1.7540665, -0.28810257, 1.0820227, -0.40817648, 1.0834568, -0.44084305, 0.74778455, 0.08682242, 1.9727876, -0.039532144, 4.37612, 7.051949, 3.7030528, -6.4940305, 2.557934, -0.052382313, 0.052301243, -2.0792053, -2.3088067, -3.4713879, 2.257169, -1.2180439, -1.729214, 3.6972687, -0.8857525, 4.232639, 2.0057306, -4.6382904, -2.1832078, -8.232243, -1.8349553, 0.25261694, 0.2659687, 0.28549844, 0.2316176, -2.785116, -3.4866385, -2.5831816, 2.0528407, 1.8144724, 0.42540845, 0.44752544, 6.5413995, 1.6281843, -2.586872, 2.5737617, -0.9565005, -3.4066787, 0.3604017]"
1409,"[2.5090024, -3.199223, 0.076563336, 0.26547408, -1.7187073, 0.48610082, -1.3074641, -0.7168724, 2.5369048, 1.8493917, -1.3362933, -0.18816946, -3.3052113, -2.8229566, -2.0952306, 0.050818913, -1.3738492, -1.5177159, -0.54975003, -3.2087474, -2.839743, -0.78285617, -3.489735, -2.151233, 3.5783172, 0.5388212, 0.97644633, -6.543061, -6.6349087, 0.06386051, 1.0346901, -6.204078, -5.413572, 1.8699611, -1.6465921, 5.8903184, -8.03337, -2.1169758, -3.8240664, -4.2460155, -2.4301672, -3.1053798, 4.588036, 3.7825425, -2.076706, 2.2825825, 0.67166376, -4.880471, -0.03367039, -1.2511604, -1.1171148, 0.7812626, -1.2545525, -0.456485, 0.9406881, -4.4201517, -3.7226381, -3.0144432, 0.41810098, -3.5505202, -6.8478374, -2.261562, -3.8150263, -4.069501, -5.4039135, 5.287617, 8.709897, -2.4885917, 1.8489974, -3.6000419, 6.027964, -3.4259307, 1.180364, 2.858859, -1.2007318, -2.1770546, 4.2887273, 1.4192019, 1.414931, -0.21639945, -5.7556033, 0.8459883, 1.5692265, 1.5920191, 5.0355134, -0.48543158, 2.4103014, -1.2929854, 2.1843238, -2.8385448, -4.363762, -0.42764977, -7.645192, 1.7189829, 3.5664108, 3.001488, -3.75671, 1.3363011, 8.869717, -4.873524]"
1410,"[-1.9242212, -0.7631279, -4.389512, 2.150869, -0.2066994, -3.178008, -0.48562002, -2.0658963, -0.34804642, -1.482223, -1.54614, 1.1211826, -3.4594371, -0.24006079, 1.5757567, 0.2934969, -2.712922, 1.2209378, -4.503639, -1.7313855, 2.863424, -2.3296576, 2.3388383, 3.6765356, 4.3257756, -0.2916954, -3.7445235, -2.2726686, 1.2296638, 2.5857356, 0.8665407, -2.808169, 1.84266, 0.23556112, -1.151214, 1.5763965, 1.6518344, 2.6744308, 0.93889475, 4.112204, 1.0476425, -0.77040637, 2.3311825, -2.5072992, -1.5218627, 2.3713624, -2.873735, -1.8358768, 4.0575123, -0.14996189, -2.1600585, 2.7538698, 0.77267784, 2.1253188, 2.9829783, 1.4795362, 0.5369109, -0.15641893, 2.3899028, 1.0598279, -1.7187614, 0.0341485, -0.47536856, 0.12549494, -1.0913635, -0.48236617, -2.5336432, 1.1527586, -2.9480662, -1.248223, 1.0444047, -1.9973431, -1.2661787, 3.4436524, -3.4237301, -2.5655327, 2.4404945, 0.8947837, -2.7182658, -1.0799991, -2.4089751, -1.2676331, -0.94763726, -1.9570733, -2.3024492, 0.56022274, -0.65944695, 1.7252882, 0.68167526, 6.132445, -4.8754945, 0.5809361, -0.6110226, -1.1680871, 2.9417248, 4.714287, 0.9511454, -4.4883738, 1.347305, 0.13379619]"
1411,"[1.7992753, -6.1839705, -4.2413116, 6.7603374, 2.319507, -1.3659084, 0.66484183, -1.3716158, 1.6062319, 1.7080477, -0.121775, 1.022681, -4.8195043, -1.048819, -0.1742257, -2.9051397, -0.7974039, 2.6819322, -3.5505857, -1.8978065, 0.34669423, -2.9048536, -0.47185293, -2.1996055, -3.3846247, -2.9305923, -2.9261053, -3.4566371, 2.423202, -0.8275639, 1.9995811, -5.8184357, 3.625485, 2.9337475, 3.7069168, -2.1634493, 0.0170225, -0.86802053, 1.0828682, 2.127616, -2.473476, 0.97334164, 1.956982, 1.1543962, -2.4512439, -2.0407166, -3.0272303, 1.1410341, 4.0814066, -3.6164484, -1.1771823, 5.778686, 0.49919724, -1.6605632, -1.9236383, -1.1948273, 1.1434675, 1.8926224, -1.3356895, -3.9677525, 1.2952591, 1.6038532, -2.2412183, -2.5805933, -2.5268505, -1.4850767, 2.6874015, -0.72760296, 2.3086445, -0.57583904, 1.847602, 1.5917399, -5.3127456, 3.133463, -2.3784668, -1.2315823, 2.2231247, -0.07607361, -0.9709396, 1.1003894, -2.8201196, -4.6433005, -2.0679672, -3.0577292, -2.8254092, 2.4471269, -3.0207973, 4.3782206, -0.8214986, 3.5984786, 1.2354589, -1.4223862, -0.09565681, -4.0474224, 2.1163793, 0.73618746, -4.5922284, -3.7438536, 3.2998126, 2.8283193]"
1412,"[-0.1792735, -2.0257974, 0.05580085, -2.546632, 0.12365048, 1.6595383, -0.44402912, 1.0264075, 1.2433197, -0.8509608, 1.945656, 1.39531, -5.591412, 0.740298, 0.47779503, -3.6268315, -1.5636448, -0.39013618, -1.6212682, -1.7521534, 1.6670511, -1.2806696, 2.1140928, 3.3951223, 2.8904033, 0.9281066, -2.9671428, -2.4805627, 1.1949285, 2.1127844, -0.5569622, -2.0699878, 0.9389655, -2.410333, 0.15875417, -0.30760744, -0.7495894, 1.0558095, -2.1886542, -0.7472325, 0.6045949, 2.4643304, -0.91536456, -1.7253103, -1.986698, 0.56380594, -1.4958278, 3.3476367, 1.7872905, -1.1050524, 1.4977119, 0.8899996, 0.8791519, -1.8021102, 0.39409694, -0.532588, 1.5021551, 2.266573, 1.8534288, 1.4838985, 1.1237671, 1.3429927, -1.2578692, -5.745396, 2.7412312, -1.4122589, 1.352773, 0.22244242, -2.2577522, -2.753255, -0.4197425, 0.9051931, 0.22249383, 3.3656392, -3.2163908, -4.0330997, 1.9722112, -0.6089554, -2.0334249, -3.237486, -0.1382824, -4.4527493, 3.4612186, 0.6381211, -4.6823587, 5.3696637, -4.383863, 0.6200671, -0.2040438, 0.60277945, -0.70967895, 1.138394, 0.22456713, -0.88759935, 2.6076577, 1.0100015, 2.7000346, -0.74690884, 0.77012193, 1.344788]"
1413,"[2.1549919, -2.6656525, 3.4958358, 2.2505734, 1.0711029, -1.6378222, -2.929891, 0.22712344, 1.9965173, 2.923656, -0.71610975, 0.2606391, 1.114867, -0.69653535, 0.75016, -1.6566716, -0.51117754, 4.9584975, -2.426103, -1.4437641, -0.30963123, -2.5318174, 1.8663542, -0.72020787, 0.06711858, 0.06079346, 0.023728095, 3.7020946, 1.7817463, -5.393121, 5.8038845, -3.010735, 0.7820947, -2.7783153, -2.271745, -1.4323262, 3.218192, -1.1589432, 4.124718, -0.7421828, 2.5916994, 0.5472225, 0.28347912, 1.8914723, -3.5003324, -1.5896624, 1.6363401, 0.65782845, -3.9553983, 3.215647, -0.058489375, -1.2887305, -5.6060185, 4.5867157, -0.25028738, 2.1723175, 1.4203441, 1.558347, 1.5769275, 0.75674325, 2.6454952, -3.654129, -0.56529313, -0.78751075, -2.7253773, -5.2832723, 1.1154063, -1.3806726, -2.956734, -0.6886271, -0.6732593, 0.12723939, 0.8136648, 2.2516615, -4.166752, 1.3057108, 4.4868293, 9.203166, 1.2762564, 0.73153776, -1.2775679, 2.2608733, -1.8381964, -0.9380739, -4.550581, 3.1230087, 4.6584234, 3.1088004, -2.5676463, 0.19240634, -4.326646, -8.241892, -0.39265072, 1.5907726, -3.3160589, 3.5440784, -0.2722403, -0.5272071, -2.1855705, -1.9347744]"
1414,"[3.1582074, 0.7869867, 2.402675, 0.6064257, 0.70520717, 4.2997446, -0.016337808, -0.045539472, 1.3729885, 6.73321, -2.517346, -0.69508165, -2.0706549, -1.3303446, 1.0281415, -3.843975, 2.734239, 3.038296, 5.8119965, -0.12059827, -1.4760062, 2.9935882, -1.5504446, -2.0279465, 0.22776225, 0.3070584, 2.0369966, -1.8400309, 0.7753932, 5.871606, 0.39889997, -3.4528906, -5.1643424, -0.89560455, -3.094908, -0.7480819, 0.5365404, 0.53703374, 3.534833, -1.085097, -0.24429171, 2.7469394, 2.6486762, -3.893722, -2.90605, -4.870831, 1.2071327, -1.140864, -3.3287401, -2.84518, 3.958194, -0.35239112, 1.1503183, 2.1842015, -0.021385409, 1.170201, 0.45885575, 1.169934, 1.1733114, -0.9304622, 1.0184498, 1.2981181, 0.6348243, -1.0842224, 0.8358607, -1.735935, -4.040089, -1.5800003, 0.04552172, -0.39612094, 2.5464294, 4.256178, 0.5405221, 4.969383, 0.7063009, -1.3473343, -1.8722606, -4.5958905, 0.81073725, -3.0929174, -0.78150797, 2.531866, 1.5560646, -4.9215527, 2.0636568, -2.590199, -1.7410611, 3.4238431, 4.189971, 4.9231954, -4.917797, 2.9806545, 3.1868382, -1.6956725, 2.51184, 1.6582739, 3.0195541, -2.6896317, -1.4726686, -5.769094]"
1415,-1
1416,-1
1417,-1
1418,"[-4.385007, -1.4743512, 2.6624033, -0.5650516, -1.8017343, 0.81837904, -2.8450396, 0.24176528, -0.86925936, -1.2663875, -1.1559266, 4.064816, -4.9907627, -0.11945146, -2.5326126, 1.280805, -6.0263915, -1.3169202, -4.765007, -2.242036, 4.3879247, 1.371755, 2.6884937, -2.0650172, 1.0600655, -1.046024, -5.432311, 4.1852946, -3.2738655, 3.2018042, 0.7738351, -1.7763947, 1.5604093, -5.0244546, -0.9535652, -0.8306931, -8.447497, 3.8571985, 1.9318146, 0.2685135, 1.1882743, 0.96250093, 3.1836197, -2.27711, -1.9415761, 3.064927, 4.0579643, 3.0079463, -3.9229636, -2.0452693, -3.9895449, -2.188022, -1.2382087, -1.0993128, 0.90125567, -0.6138719, -1.5568261, 3.0858765, 1.7413175, -2.8482676, -5.832883, 3.519549, 1.0181332, -1.3618275, -5.152425, 2.8979619, 4.3250756, 5.1628304, -1.3661768, -2.3971646, 2.2766688, 1.223977, -1.8882892, 0.8170773, -0.28825045, -4.551201, 5.539961, -3.846855, 0.015884932, -4.078322, -1.7682393, -4.637086, 1.3120953, -1.6542648, -2.582247, 1.1827619, -2.5208569, -2.2900922, 1.9955646, 0.90447295, 2.3268595, 3.1171622, -2.064495, 0.47013247, 0.7968492, 2.0052319, 2.6508334, 0.21390547, 3.7311058, 0.22935583]"
1419,"[-2.1191635, -5.7125506, 0.16251399, 2.432571, -0.62416637, 1.9692608, 1.8760525, 1.3721125, 4.2519946, -0.396299, -3.4309647, 1.2023275, -0.7134381, -1.5982873, -2.2055814, 1.49338, 0.5436575, 0.04811463, 0.43479243, 0.60990375, 0.7178195, -4.5452647, 1.2310432, 3.1608725, 0.8585207, -1.6280047, -0.6470876, -0.942598, 1.809192, 2.8508737, 3.8118193, 1.2378262, -0.7110765, 1.6361597, -2.1820183, 3.0416465, 1.268238, -1.792613, 1.0188229, 1.857027, 0.51689434, 0.5527089, 0.88227373, -0.008737162, 0.5086978, 1.8118485, 1.108032, -0.6008513, 3.8985355, -2.697238, 0.86076856, 1.0750132, -1.2444911, -0.022645062, -2.460738, -1.4028496, -0.28400743, 1.7214606, 1.3251499, 0.8307925, -2.5190077, -1.2514733, 0.11483531, -1.3293867, 2.2395856, 3.1113212, 2.8992906, 0.1437414, -0.5691083, -2.1963646, 3.5565171, 0.28466696, 1.8700205, -0.43057072, -3.4048216, -2.4111176, 0.8442049, -2.096985, 1.6294571, 1.6423956, -0.546331, -4.461557, 2.1144762, 0.46247903, 1.7198097, -0.7292384, 2.0990596, -1.5220747, 0.095735736, 1.7548847, 0.74998766, 2.4589767, -1.8881253, -5.050905, 3.0730517, 1.885859, -2.540674, 1.333216, 2.9812934, 2.912689]"
1420,"[1.6130153, -2.2569704, -2.184774, 2.0718322, 4.559548, 3.53559, -2.0687835, -2.366581, 2.165171, -0.71909785, -2.9986944, 3.3195086, -2.5873234, -4.547632, 2.4912064, -2.5923474, 2.596916, 0.272806, -2.9694388, -1.7782528, 2.2828987, -0.21604533, -0.1744588, -1.2933023, 1.1760626, 6.622557, 0.09555031, 0.72827625, 4.146967, -0.007810071, 4.4882894, 0.9686472, 1.7639124, -3.8840446, -1.7043872, -2.9223528, -2.2942655, -0.6436622, 2.0819693, -2.6309595, -0.9812402, 0.82736045, 2.3533392, -1.113573, -1.9991904, 2.2420764, 3.1408148, 0.21426505, -0.7121625, -2.3621175, 0.6612105, 0.80202603, -4.9100733, 3.6717572, -1.3189946, 2.0366886, 1.9846162, -1.6754001, 0.7155155, -1.0020672, 1.5629847, -4.7827106, -1.9183581, 0.6393512, 3.0950255, -1.5714357, -1.0371853, -0.05429777, -0.6662159, -1.0398338, -0.99703676, 2.1948423, 0.19686444, 3.4685128, -3.4660857, -5.36824, -0.35006532, 0.058350664, 0.28054172, -3.1931264, -1.3015014, -3.1859002, -0.36009693, -2.8693118, -2.6518967, 0.5840047, -2.5643234, -1.5186211, -0.32578334, 1.2382458, -6.6435432, 0.9845465, -1.1368177, 2.8081527, 1.47251, 0.4512319, 5.4754095, 0.24637888, 0.7885999, -7.2068677]"
